corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00623184,휴림네트웍스,192410,K,사업보고서 (2021.12),20220321000758,휴림네트웍스,20220321,정연
00883980,아이디스,143160,K,사업보고서 (2021.12),20220321000757,아이디스,20220321,연
00103130,플레이그램,009810,Y,사업보고서 (2021.12),20220321000756,플레이그램,20220321,연
00129615,상보,027580,K,사업보고서 (2021.12),20220321000755,상보,20220321,연
00618410,상상인인더스트리,101000,K,사업보고서 (2021.12),20220321000753,상상인인더스트리,20220321,정연
00922304,아셈스,136410,K,사업보고서 (2021.12),20220321000752,아셈스,20220321,연
00164308,이마트에브리데이,010090,E,사업보고서 (2021.01),20220321000739,이마트에브리데이,20220321,정
00890652,솔젠트,,E,사업보고서 (2021.12),20220321000738,솔젠트,20220321,
01261893,케이씨텍,281820,Y,사업보고서 (2021.12),20220321000733,케이씨텍,20220321,
00114686,동구바이오제약,006620,K,사업보고서 (2021.12),20220321000732,동구바이오제약,20220321,정연
01047415,정다운,208140,K,사업보고서 (2021.12),20220321000716,정다운,20220321,정연
00353610,이니텍,053350,K,사업보고서 (2021.12),20220321000712,이니텍,20220321,
01025644,강스템바이오텍,217730,K,[기재정정]사업보고서 (2021.12),20220321000709,강스템바이오텍,20220321,연
00162586,한올바이오파마,009420,Y,사업보고서 (2021.12),20220321000707,한올바이오파마,20220321,정연
00131780,SK네트웍스,001740,Y,사업보고서 (2021.12),20220321000699,SK네트웍스,20220321,정연
01109122,에스엘테라퓨틱스,258540,N,사업보고서 (2021.12),20220321000692,에스엘테라퓨틱스,20220321,
00156956,한국기업평가,034950,K,[기재정정]사업보고서 (2021.12),20220321000688,한국기업평가,20220321,정연
00429694,파버나인,177830,K,사업보고서 (2021.12),20220321000687,파버나인,20220321,정연
00676122,지디,155960,E,사업보고서 (2021.12),20220321000685,지디,20220321,
00923792,내츄럴엔도텍,168330,K,사업보고서 (2021.12),20220321000680,내츄럴엔도텍,20220321,연
00454399,이상네트웍스,080010,K,사업보고서 (2021.12),20220321000671,이상네트웍스,20220321,정연
00761952,아나패스,123860,K,사업보고서 (2021.12),20220321000668,아나패스,20220321,
00143794,원림,005820,Y,사업보고서 (2021.12),20220321000664,원림,20220321,정연
01187458,에스알바이오텍,270210,N,사업보고서 (2021.12),20220321000662,에스알바이오텍,20220321,
00260408,팜스코,036580,Y,사업보고서 (2021.12),20220321000655,팜스코,20220321,연
00109781,대림제지,017650,K,사업보고서 (2021.12),20220321000653,대림제지,20220321,
00336297,고려신용정보,049720,K,사업보고서 (2021.12),20220321000652,고려신용정보,20220321,연
00106641,기아,000270,Y,사업보고서 (2021.12),20220321000650,기아,20220321,연
00992543,삼양옵틱스,225190,K,사업보고서 (2021.12),20220321000648,삼양옵틱스,20220321,정연
00124540,대우건설,047040,Y,사업보고서 (2021.12),20220321000645,대우건설,20220321,연
00222435,제이엠아이,033050,K,사업보고서 (2021.12),20220321000643,제이엠아이,20220321,연
00228350,신화인터텍,056700,K,사업보고서 (2021.12),20220321000639,신화인터텍,20220321,연
00438036,팅크웨어,084730,K,사업보고서 (2021.12),20220321000634,팅크웨어,20220321,연
00145260,율촌화학,008730,Y,사업보고서 (2021.12),20220321000632,율촌화학,20220321,연
01353848,이노벡스,279060,N,사업보고서 (2021.12),20220321000630,이노벡스,20220321,정
00610083,비아트론,141000,K,사업보고서 (2021.12),20220321000629,비아트론,20220321,연
00218575,황금에스티,032560,Y,사업보고서 (2021.12),20220321000623,황금에스티,20220321,연
00363486,로체시스템즈,071280,K,사업보고서 (2021.12),20220321000620,로체시스템즈,20220321,연
01251489,라온피플,300120,K,사업보고서 (2021.12),20220321000614,라온피플,20220321,정연
00623661,원익머트리얼즈,104830,K,사업보고서 (2021.12),20220321000613,원익머트리얼즈,20220321,연
00815369,에스제이엠,123700,Y,사업보고서 (2021.12),20220321000611,에스제이엠,20220321,정연
00173102,모나리자,012690,Y,사업보고서 (2021.12),20220321000604,모나리자,20220321,정
00141477,영흥,012160,Y,사업보고서 (2021.12),20220321000602,영흥,20220321,연
00248974,하나제약,293480,Y,사업보고서 (2021.12),20220321000599,하나제약,20220321,정
00274933,신세계푸드,031440,Y,사업보고서 (2021.12),20220321000592,신세계푸드,20220321,연
00660291,옵티시스,109080,K,사업보고서 (2021.12),20220321000587,옵티시스,20220321,
00857727,하림,136480,K,사업보고서 (2021.12),20220321000585,하림,20220321,연
00423177,텔레칩스,054450,K,사업보고서 (2021.12),20220321000583,텔레칩스,20220321,정연
01034730,크로넥스,215570,N,사업보고서 (2021.12),20220321000581,크로넥스,20220321,정
01109715,DSC인베스트먼트,241520,K,사업보고서 (2021.12),20220321000579,DSC인베스트먼트,20220321,연
00367695,대한그린파워,060900,K,사업보고서 (2021.12),20220321000578,대한그린파워,20220321,연
00152260,카스,016920,K,사업보고서 (2021.12),20220321000576,카스,20220321,정연
00598198,컴퍼니케이,307930,K,사업보고서 (2021.12),20220321000575,컴퍼니케이,20220321,
00156956,한국기업평가,034950,K,사업보고서 (2021.12),20220321000571,한국기업평가,20220321,정연
00870861,와이엠씨,155650,K,사업보고서 (2021.12),20220321000563,와이엠씨,20220321,연
00816696,큐엠씨,136660,N,사업보고서 (2021.12),20220321000558,큐엠씨,20220321,
00476036,에프엔에스테크,083500,K,사업보고서 (2021.12),20220321000554,에프엔에스테크,20220321,연
00357740,NHN한국사이버결제,060250,K,사업보고서 (2021.12),20220321000552,NHN한국사이버결제,20220321,연
00113128,대한약품,023910,K,사업보고서 (2021.12),20220321000548,대한약품,20220321,
01441611,원티드랩,376980,K,사업보고서 (2021.12),20220321000545,원티드랩,20220321,연
00108001,남화토건,091590,K,사업보고서 (2021.12),20220321000542,남화토건,20220321,정연
00249441,씨씨에스,066790,K,사업보고서 (2021.12),20220321000539,씨씨에스,20220321,연
00167192,넥센,005720,Y,사업보고서 (2021.12),20220321000535,넥센,20220321,연
01453670,휴럼,353190,K,사업보고서 (2021.12),20220321000532,휴럼,20220321,연
00164618,카나리아바이오,016790,K,사업보고서 (2021.12),20220321000531,카나리아바이오,20220321,
01068348,러셀,217500,K,사업보고서 (2021.12),20220321000528,러셀,20220321,연
00223434,에프에스티,036810,K,사업보고서 (2021.12),20220321000520,에프에스티,20220321,연
00155151,피에이치에이,043370,K,사업보고서 (2021.12),20220321000519,피에이치에이,20220321,연
01014055,에스트래픽,234300,K,사업보고서 (2021.12),20220321000504,에스트래픽,20220321,연
00494546,오비고,352910,K,사업보고서 (2021.12),20220321000503,오비고,20220321,연
00367604,SM Life Design,063440,K,사업보고서 (2021.12),20220321000502,SM Life Design,20220321,연
00230911,HRS,036640,K,사업보고서 (2021.12),20220321000500,HRS,20220321,연
01139035,티에스아이,277880,K,사업보고서 (2021.12),20220321000485,티에스아이,20220321,연
00148470,제일전기공업,199820,K,사업보고서 (2021.12),20220321000482,제일전기공업,20220321,
00411385,유비쿼스홀딩스,078070,K,사업보고서 (2021.12),20220321000479,유비쿼스홀딩스,20220321,정연
00186452,광무,029480,K,사업보고서 (2021.12),20220321000478,광무,20220321,정연
00365934,코세스,089890,K,사업보고서 (2021.12),20220321000477,코세스,20220321,
00219848,서희건설,035890,K,사업보고서 (2021.12),20220321000474,서희건설,20220321,연
00151298,DSR제강,069730,Y,사업보고서 (2021.12),20220321000461,DSR제강,20220321,
00152729,광전자,017900,Y,사업보고서 (2021.12),20220321000459,광전자,20220321,연
00165103,푸드웰,005670,K,사업보고서 (2021.12),20220321000455,푸드웰,20220321,정연
00520610,씨큐브,101240,K,사업보고서 (2021.12),20220321000453,씨큐브,20220321,
01203376,유비쿼스,264450,K,사업보고서 (2021.12),20220321000450,유비쿼스,20220321,
00147994,새로닉스,042600,K,사업보고서 (2021.12),20220321000438,새로닉스,20220321,연
01196313,유에스티,263770,K,사업보고서 (2021.12),20220321000435,유에스티,20220321,
01262458,동아타이어,282690,Y,사업보고서 (2021.12),20220321000425,동아타이어,20220321,연
00245472,티씨케이,064760,K,사업보고서 (2021.12),20220321000408,티씨케이,20220321,
01023318,센코,347000,K,사업보고서 (2021.12),20220321000395,센코,20220321,연
00143527,경동인베스트,012320,Y,사업보고서 (2021.12),20220321000391,경동인베스트,20220321,연
00920379,티엘비,356860,K,사업보고서 (2021.12),20220321000388,티엘비,20220321,연
00141608,오리엔탈정공,014940,K,사업보고서 (2021.12),20220321000385,오리엔탈정공,20220321,연
00121288,모나미,005360,Y,사업보고서 (2021.12),20220321000384,모나미,20220321,연
00132318,성광벤드,014620,K,사업보고서 (2021.12),20220321000377,성광벤드,20220321,연
00872984,이마트,139480,Y,사업보고서 (2021.12),20220321000371,이마트,20220321,정연
00400121,유아이디,069330,K,사업보고서 (2021.12),20220321000366,유아이디,20220321,연
01026616,유투바이오,221800,N,사업보고서 (2021.12),20220321000360,유투바이오,20220321,
00231707,비트컴퓨터,032850,K,사업보고서 (2021.12),20220321000357,비트컴퓨터,20220321,연
01345724,타임기술,318660,N,사업보고서 (2021.12),20220321000353,타임기술,20220321,정
00533003,디케이락,105740,K,사업보고서 (2021.12),20220321000340,디케이락,20220321,연
01071944,미래생명자원,218150,K,사업보고서 (2021.12),20220321000333,미래생명자원,20220321,연
00522007,크리스에프앤씨,110790,K,사업보고서 (2021.12),20220321000328,크리스에프앤씨,20220321,정연
00187770,한국파마,032300,K,사업보고서 (2021.12),20220321000302,한국파마,20220321,
01058101,라파스,214260,K,[기재정정]사업보고서 (2021.12),20220321000297,라파스,20220321,연
00430089,삼보오토,070080,E,사업보고서 (2021.12),20220321000288,삼보오토,20220321,
00125938,삼보판지,023600,K,사업보고서 (2021.12),20220321000274,삼보판지,20220321,연
01429840,아이티아이즈,372800,K,사업보고서 (2021.12),20220321000273,아이티아이즈,20220321,연
00145473,이글벳,044960,K,사업보고서 (2021.12),20220321000270,이글벳,20220321,
00410915,서울옥션,063170,K,사업보고서 (2021.12),20220321000269,서울옥션,20220321,연
01170865,네오셈,253590,K,사업보고서 (2021.12),20220321000254,네오셈,20220321,정연
00941549,강남터미널지하쇼핑몰,,E,사업보고서 (2021.12),20220321000220,강남터미널지하쇼핑몰,20220321,
00359076,브리지텍,064480,K,사업보고서 (2021.12),20220321000206,브리지텍,20220321,
01067437,팍스넷경제티브이,,E,사업보고서 (2021.12),20220321000194,팍스넷경제티브이,20220321,연
01061497,FSN,214270,K,사업보고서 (2021.12),20220321000191,FSN,20220321,연
00217743,화성밸브,039610,K,사업보고서 (2021.12),20220321000173,화성밸브,20220321,
01117422,나눔테크,244880,N,사업보고서 (2021.12),20220321000166,나눔테크,20220321,
00991191,앱클론,174900,K,사업보고서 (2021.12),20220321000138,앱클론,20220321,
01265251,압타머사이언스,291650,K,사업보고서 (2021.12),20220321000128,압타머사이언스,20220321,
00160010,한국큐빅,021650,K,사업보고서 (2021.12),20220321000125,한국큐빅,20220321,연
01243161,인산가,277410,K,사업보고서 (2021.12),20220321000115,인산가,20220321,연
00474588,한중엔시에스,107640,N,사업보고서 (2021.12),20220321000101,한중엔시에스,20220321,연
00369657,리노공업,058470,K,사업보고서 (2021.12),20220321000094,리노공업,20220321,
01013694,인카금융서비스,211050,K,사업보고서 (2021.12),20220321000087,인카금융서비스,20220321,연
01591262,디비금융스팩10호,404950,K,사업보고서 (2021.12),20220321000085,디비금융스팩10호,20220321,
00557508,GKL,114090,Y,사업보고서 (2021.12),20220321000040,GKL,20220321,연
00616962,린드먼아시아,277070,K,사업보고서 (2021.12),20220321000001,린드먼아시아,20220321,연
00317487,티에스넥스젠,043220,K,사업보고서 (2021.12),20220318001144,티에스넥스젠,20220318,연
01119651,엘리비젼,276240,N,사업보고서 (2021.12),20220318001143,엘리비젼,20220318,정
00565215,굿센,243870,N,사업보고서 (2021.12),20220318001142,굿센,20220318,
00449379,도이치모터스,067990,K,사업보고서 (2021.12),20220318001141,도이치모터스,20220318,연
00536888,다믈멀티미디어,093640,K,사업보고서 (2021.12),20220318001139,다믈멀티미디어,20220318,
01440153,에스에이티이엔지,351320,K,사업보고서 (2021.12),20220318001136,에스에이티이엔지,20220318,정
00500254,GS,078930,Y,사업보고서 (2021.12),20220318001135,GS,20220318,연
00563518,비나텍,126340,K,사업보고서 (2021.12),20220318001132,비나텍,20220318,
01110474,에스씨엠생명과학,298060,K,사업보고서 (2021.12),20220318001128,에스씨엠생명과학,20220318,
00197476,코엔텍,029960,K,사업보고서 (2021.12),20220318001127,코엔텍,20220318,
00626464,지엔씨에너지,119850,K,사업보고서 (2021.12),20220318001122,지엔씨에너지,20220318,연
01118281,피플바이오,304840,K,사업보고서 (2021.12),20220318001121,피플바이오,20220318,정연
01276327,위지윅스튜디오,299900,K,사업보고서 (2021.12),20220318001118,위지윅스튜디오,20220318,정연
00936787,애경케미칼,161000,Y,사업보고서 (2021.12),20220318001115,애경케미칼,20220318,정연
00124780,사조씨푸드,014710,Y,[기재정정]사업보고서 (2021.12),20220318001114,사조씨푸드,20220318,
01267170,SK케미칼,285130,Y,사업보고서 (2021.12),20220318001113,SK케미칼,20220318,연
01032486,두산밥캣,241560,Y,사업보고서 (2021.12),20220318001112,두산밥캣,20220318,정연
00317681,메타바이오메드,059210,K,사업보고서 (2021.12),20220318001111,메타바이오메드,20220318,정연
00155735,피제이전자,006140,K,사업보고서 (2021.12),20220318001110,피제이전자,20220318,
00229021,인성정보,033230,K,사업보고서 (2021.12),20220318001108,인성정보,20220318,정연
00489243,동아엘텍,088130,K,사업보고서 (2021.12),20220318001103,동아엘텍,20220318,연
00116268,동성제약,002210,Y,[기재정정]사업보고서 (2021.12),20220318001102,동성제약,20220318,정
